county,subdivision,home_count,avg_year_built,min_year_built,max_year_built,avg_sqft,avg_floors,avg_value,avg_acres,cities,sample_addresses
Utah,Brandon Park Phase A Plat 10,22,2020.0,2020,2020,2265.3,1.6,621509.1,0.2,Eagle Mountain,4927 N DESERET PEAK DR; 4843 N DESERET PEAK DR; 406 E DELANO PEAK RD
Utah,Peteetneet Estates Prd Plat A,22,2004.6,2000,2018,1566.8,1.9,415672.7,0.2,Payson,268 E JAY LN; 304 E JAY LN; 314 E JAY LN
Utah,Aspen Summit At Sunridge Hills Plat D,22,2017.0,2017,2017,1881.9,1.9,480231.6,0.4,Provo,1050 S ASPEN PL; 1056 S ASPEN PL; 1062 S ASPEN PL
Utah,Blackhorse Run Ii Prd Phase 1 Amd,22,2006.0,2006,2006,1470.6,2.0,371400.0,0.0,Orem,697 S 1545 W; 701 S 1545 W; 707 S 1545 W
Utah,Beehive Meadows Plat A,22,2004.2,2002,2017,1131.5,1.3,434795.5,0.2,Santaquin,533 N 400 W; 515 N 400 W; 501 N 400 W
Utah,Applegate Plat B,22,2002.5,2001,2008,1225.5,1.1,481963.6,0.2,Payson,111 W 1200 S; 105 W 1200 S; 93 W 1200 S
Utah,Aspen Hills Plat G,22,2011.4,2007,2019,2416.3,1.8,704490.9,0.2,Saratoga Springs,632 W ANDREWS LN; 1773 N ANDREWS LN; 1757 N ANDREWS LN
Utah,Aspen Hills Plat C,22,2012.3,2010,2017,1982.9,1.5,612977.3,0.2,Saratoga Springs,663 W SIDNEY LN; 658 W SIDNEY LN; 652 W SIDNEY LN
Utah,Haskell Golf Course Amd,21,2016.2,2014,2020,2150.6,1.4,809581.0,0.5,Elk Ridge,627 W OLYMPIC LN; 583 W OLYMPIC LN; 583 W OLYMPIC LN
Salt Lake,Bringhurst Station Ph 1 Plat 4b,21,2020.0,2020,2020,2156.9,2.0,613295.2,0.1,Bluffdale,16222 S COUPLER LN; 16226 S COUPLER LN; 16234 S COUPLER LN
Utah,Wing Point Estates Plat A,21,2001.9,2001,2006,1598.0,1.0,994833.3,0.7,Mapleton,115 S 680 W; 115 S 680 W; 149 S 680 W
Salt Lake,Broadmeadow At The Highlands Pl A,21,2015.2,2014,2017,2141.5,2.0,625204.8,0.1,West Jordan,8109 S 6120 W; 8119 S 6120 W; 8127 S 6120 W
Utah,Hidden Acres Pud Plat F,21,2010.7,2010,2011,1420.3,1.0,467376.2,0.0,Orem,1075 W 530 N; 1081 W 530 N; 1085 W 530 N
Utah,Meadow Ranch Plat 2,21,2005.8,2000,2020,1326.7,1.1,778790.0,1.2,Eagle Mountain,2427 E BOBCAT WAY; 9267 N HAWK LN; 9303 N HAWK LN
Utah,Pebblewood Estates Pud Plat B,21,2009.5,2009,2010,1490.0,2.0,414547.6,0.0,American Fork,632 E 110 S; 628 E 110 S; 626 E 110 S
Utah,Valley View Foothills Phase A Plat 1,21,2017.8,2017,2020,1736.1,1.1,766661.9,0.6,Eagle Mountain,9890 N FAUST STATION DR; 9853 N ELKHORN RD; 9875 N ELKHORN RD
Utah,Sage Park Phase A Plat 4,21,2020.0,2020,2020,2063.0,1.4,547509.5,0.2,Eagle Mountain,5271 N HONEY SUCKLE WAY; 5285 N HONEY SUCKLE WAY; 5303 N HONEY SUCKLE WAY
Salt Lake,King Benjamins Court Phase Two,21,2008.3,2006,2015,3003.2,1.2,1112814.3,0.3,South Jordan,1388 W AMMON WAY; 1372 W AMMON WAY; 1383 W AMMON WAY
Utah,Parkside Estates Prd Phase 5,21,2007.3,2002,2018,1694.2,1.1,1040428.6,1.2,Lehi,2781 W PARKSIDE DR; 2837 W PARKSIDE DR; 2837 W PARKSIDE DR
Salt Lake,Cottages At The Rose Gardens Ph 3,21,2014.6,2014,2016,2119.7,1.2,696666.7,0.1,Sandy,547 E WILDFIRE ROSE LN; 553 E WILDFIRE ROSE LN; 561 E WILDFIRE ROSE LN
Utah,Valley View Ranch Plat A Phase 8,21,2016.0,2015,2020,2137.0,1.3,804685.7,0.6,Eagle Mountain,2201 E SANDHILL LN; 2227 E SANDHILL LN; 2247 E SANDHILL LN
Salt Lake,King Benjamins Court Phase One,21,2007.0,2005,2012,2733.4,1.3,1103509.5,0.3,South Jordan,1436 W AMMON WAY; 1418 W AMMON WAY; 1402 W AMMON WAY
Utah,Parkway Lofts Plat A,21,2016.5,2012,2017,18825.3,1.8,75880500.0,11.4,Orem,1225 W 1000 S; 1225 W 1000 S; 1225 W 1000 S
Utah,Harvest Hills Pud Plat V,21,2002.7,2002,2003,1469.9,1.5,475214.3,0.2,Saratoga Springs,173 W 2470 N; 163 W 2470 N; 2503 N APRICOT PL
Utah,Harvest Ridge Pud Plat A,21,2008.0,2006,2018,2700.2,1.7,997104.8,0.4,Salem,1086 S HARVEST RIDGE DR; 655 E SUNFLOWER LN; 1241 S HARVEST RIDGE DR
Utah,Harvest Hills Pud Plat Z,21,2008.2,2008,2009,2135.5,1.9,604685.7,0.3,Saratoga Springs,417 W INDIAN SUMMER DR; 407 W INDIAN SUMMER DR; 407 W INDIAN SUMMER DR
Utah,Saratoga Springs #12 Pud,21,2003.2,2001,2020,2726.8,1.5,836652.4,0.3,Saratoga Springs,1624 S PARKWAY CT; 1631 S PARKWAY CT; 1626 S PARKWAY CT
Utah,Thanksgiving Meadows Pud Plat D1,21,2011.5,2011,2012,1833.0,2.0,544285.7,0.1,Lehi,3345 W DESERT MERIGOLD WAY; 3333 W DESERT MERIGOLD WAY; 3321 W DESERT MERIGOLD WAY
Utah,Saratoga Springs #10 Pud,21,2002.7,2000,2016,1653.6,1.6,510095.2,0.2,Saratoga Springs,47 E HUNTERS HAVEN; 59 E HUNTERS HAVEN; 70 E HORSESHOE RD
Utah,Greenridge Pointe Prd Plat B,21,2004.3,2002,2018,1669.6,1.2,517476.2,0.2,Payson,941 S 640 E; 957 S 640 E; 969 S 640 E
Salt Lake,North Mdws Ph 2,21,2015.5,2015,2016,1751.0,1.0,591895.2,0.2,Magna City,7586 W GOGARTY CT; 7574 W GOGARTY CT; 7558 W GOGARTY CT
Salt Lake,Murray Parkway 3,21,2000.7,2000,2002,2090.8,1.5,792971.4,0.3,Murray,1208 W DUCK TAIL CIR; 1204 W DUCK TAIL CIR; 1212 W DUCK TAIL CIR
Salt Lake,Millrace Park Est,21,2002.5,2001,2004,2140.8,1.3,766066.7,0.2,Taylorsville,904 W MILLRACE PARK LN; 4716 S MILLRACE PARK LN; 4724 S MILLRACE PARK LN
Utah,Woods The Plat A,21,2000.7,2000,2003,2358.3,1.4,864790.5,0.5,Lehi,178 W 2040 N; 178 W 2040 N; 206 W 2040 N
Utah,Payson View Estates Prd Plat D,21,2003.1,2001,2015,1241.2,1.3,423814.3,0.2,Payson,59 W 1270 S; 96 W 1250 S; 91 W 1250 S
Salt Lake,Midas Creek Ph 6b,21,2017.1,2016,2019,3006.2,1.6,1029009.5,0.3,South Jordan,2958 W ROLLING CREEK WAY; 2944 W ROLLING CREEK WAY; 2928 W ROLLING CREEK WAY
Salt Lake,Blackhawk Est Pl A,21,2011.3,2010,2015,1373.3,1.0,599819.0,0.2,Herriman,6382 W HAWKS BLUFF RD; 6372 W HAWKS BLUFF RD; 6358 W HAWKS BLUFF RD
Salt Lake,Bloomfield Hghts Ph 1,21,2006.4,2006,2008,2322.3,1.8,746157.1,0.2,West Jordan,6339 W ROCKPORT DR; 6327 W ROCKPORT DR; 6313 W ROCKPORT DR
